account_id,account_hash,account_type,region,balance,opened_date,holder_age
18905,9e88dc2bbfae,checking,APAC,483790.49,2019-01-26,74
18906,72d38a013d4a,savings,US-West,478444.66,2020-12-19,78
18907,fc69f6ec207c,savings,EU-West,36939.4,2021-12-22,70
18908,0f759cebfdad,checking,US-Central,345687.9,2018-06-04,73
18909,50132c21345a,business,EU-East,275757.07,2021-12-30,40
18910,1237da1c5088,savings,APAC,336161.18,2020-10-07,19
18911,1d2e1d6a6f15,business,EU-East,226888.18,2018-12-05,40
18912,e8334f5a79a8,business,EU-East,272555.95,2021-09-30,71
18913,e6a05b6df73a,checking,US-East,38584.99,2021-05-18,22
18914,b80cbd846d1c,checking,EU-East,167391.48,2021-01-03,19
18915,5516396bf28c,checking,EU-East,167840.29,2020-01-12,53
18916,e415b1cbe23d,checking,APAC,425464.91,2021-04-17,52
18917,b0a558f0c497,checking,US-East,218908.52,2018-11-16,22
18918,ad215d88e2f9,checking,EU-East,463016.02,2021-11-02,80
18919,f9febac46cc8,business,EU-East,464352.39,2020-10-08,53
18920,a9c8a9357d3b,savings,US-Central,203757.81,2020-10-20,35
18921,57b4ec543522,business,APAC,423054.9,2020-08-18,46
18922,febf16b43aee,business,EU-East,119859.07,2018-12-09,20
18923,12cf42aaa431,checking,US-East,209581.85,2021-03-19,32
18924,1566122a2064,savings,APAC,52218.99,2021-02-16,21
18925,21ad526b92b8,checking,US-West,225392.92,2018-11-13,35
18926,3ccfef069f7a,checking,APAC,401012.81,2021-09-26,48
18927,c7b6f7ce6cf9,business,US-West,348029.26,2021-02-07,46
18928,a1d22e9e741b,checking,US-Central,347589.75,2018-05-30,71
18929,929159df1b87,checking,APAC,332217.69,2021-09-08,67
18930,c423f6775fa4,checking,US-Central,353355.48,2019-04-18,23
18931,0fd098b61893,checking,US-West,359300.07,2018-11-08,52
18932,986a8544c67c,checking,EU-East,124429.97,2019-03-18,57
18933,2d2c3d3e9aae,checking,US-Central,216050.84,2019-02-02,29
18934,1c50d2ec2f02,savings,US-West,126554.8,2020-04-17,70
18935,3efafc258fab,business,US-East,410445.47,2018-03-11,35
18936,359c4c6ac678,checking,US-Central,308588.98,2022-07-17,36
18937,8f1719f213de,savings,EU-West,119489.77,2021-11-16,30
18938,b7a32078c151,checking,US-West,199979.34,2022-04-19,75
18939,6054f5070bbd,savings,EU-West,81154.86,2018-03-24,79
18940,178d904f2d53,business,US-East,341057.47,2022-02-03,66
18941,8e9fe07f4291,business,EU-East,173326.31,2021-05-02,44
18942,c6ec261c5e51,savings,US-West,426532.74,2018-02-08,37
18943,50e3707d1488,savings,US-East,280773.38,2021-07-22,36
18944,eee3c393ad16,savings,APAC,54494.13,2020-10-16,20
18945,6e0413cb55e4,savings,US-Central,368428.31,2018-10-21,53
18946,c47eecf96fca,business,EU-West,461176.42,2021-05-24,48
18947,e78cd70a8a3a,savings,EU-East,59948.95,2021-10-15,79
18948,6026a9c9de4f,savings,US-Central,309658.23,2018-09-04,26
18949,14e34034abec,business,US-West,371330.32,2019-09-18,76
18950,5cc2f16713c1,savings,EU-West,166227.69,2021-03-10,59
18951,fa1b483a707a,business,EU-West,455292.69,2020-03-19,80
18952,ea4f867668f4,savings,US-West,24922.83,2022-12-02,28
18953,615f39dc6e68,business,EU-West,64726.98,2022-01-02,66
18954,c7060b722503,savings,EU-West,317476.36,2022-05-17,24
18955,e5ca23e0090e,business,US-West,337565.11,2022-06-14,57
18956,7fd87e9848a6,checking,US-East,394659.92,2018-08-08,33
18957,b34c536008e7,savings,US-East,224603.95,2021-02-17,28
18958,413559d61934,savings,US-Central,480842.02,2022-07-30,65
18959,d70698aba7d7,checking,US-West,493533.18,2022-11-30,28
18960,f3f9a54f9acf,savings,US-Central,150716.63,2018-10-05,75
18961,c1dc7f257832,business,US-West,309441.46,2022-07-03,73
18962,bf42c2bec749,checking,APAC,459932.52,2021-09-07,62
18963,9068543cc3f6,savings,EU-West,282649.19,2018-10-06,56
18964,5c13dc19cb3a,savings,EU-East,196624.05,2020-09-14,79
18965,782b853021b2,checking,US-West,402647.3,2019-02-06,23
18966,67e5e4cac3d4,business,EU-East,280405.45,2019-10-06,70
18967,a3a7b264901e,business,EU-West,229216.57,2019-07-08,55
18968,49155cf0f85f,business,APAC,407657.73,2019-06-12,37
18969,033b1eadf4de,checking,APAC,424115.69,2020-07-15,49
18970,1a353ea6a4de,business,EU-West,286185.2,2020-02-01,36
18971,bc4c46aab215,business,US-Central,319139.11,2022-04-14,37
18972,f351ce511070,business,US-West,395558.16,2021-08-23,64
18973,7bb1428ebf9c,business,EU-East,251833.88,2018-02-09,66
18974,ac718da59056,business,US-East,163171.68,2018-04-21,21
18975,3d15430f419b,savings,APAC,146813.01,2021-09-22,70
18976,f8b7e007bcfc,checking,APAC,360808.03,2019-02-17,40
18977,bd24bdcf26ec,savings,APAC,81879.31,2021-08-25,79
18978,6a9326c06c03,savings,APAC,321457.71,2022-04-28,52
18979,8164a6688d9d,business,EU-East,170043.03,2019-12-24,38
18980,349d900458e1,savings,EU-East,183295.22,2018-07-05,26
18981,18472cfd71c0,business,US-West,280741.15,2021-08-02,42
18982,8ff88f20cdda,business,US-Central,310424.24,2018-03-12,44
18983,340c2c17df28,savings,US-West,192172.4,2018-04-04,23
18984,bc8a0355f6b3,business,EU-West,229146.54,2020-05-02,65
18985,845620a39d64,checking,EU-East,248556.08,2022-06-25,47
18986,4935140205c8,business,US-West,60946.36,2022-01-31,53
18987,d194960fee7a,checking,US-Central,394933.04,2018-07-09,77
18988,4729be276087,business,US-Central,443545.19,2022-08-20,45
18989,6e23fd4faa2d,savings,APAC,429752.45,2018-03-24,62
18990,5427b97f5c52,checking,EU-West,463457.65,2018-11-13,22
18991,fdefe50bfba4,savings,US-West,402642.61,2019-10-08,29
18992,9ab678eb17a4,business,APAC,56725.23,2019-05-31,71
18993,1749c1b401fc,business,US-East,175377.45,2022-03-16,42
18994,c3d968b393ba,savings,US-West,296457.48,2018-11-05,42
18995,045d550ed221,business,US-Central,365682.0,2019-05-24,56
18996,6756a0faa966,savings,APAC,105766.34,2018-03-31,27
18997,c8fb6070e10e,savings,APAC,198688.46,2019-12-09,36
18998,b48274ce2509,checking,EU-East,419231.33,2020-12-04,74
18999,29920f5fbfd4,checking,APAC,54063.55,2018-04-22,21
19000,7a622eb57522,savings,EU-East,450869.57,2022-05-29,61
19001,d40802119df8,checking,EU-West,210262.1,2018-08-03,33
19002,54c7596bdf44,business,APAC,294249.26,2021-09-19,45
19003,a0172c248c12,savings,EU-West,178605.46,2018-03-08,34
19004,cf24494e13a6,business,APAC,180793.13,2020-08-09,48
19005,673f5b71d29b,business,US-East,87356.58,2022-06-05,46
19006,94058cc5c4ab,checking,US-Central,271967.51,2021-09-08,52
19007,eddae939c89c,checking,US-West,68350.4,2020-09-02,69
19008,f4613c050c21,business,EU-West,176838.83,2018-12-23,27
19009,51b11df2ae12,business,EU-East,13378.57,2021-08-27,41
19010,a028c3700b6e,savings,US-Central,34369.86,2020-03-20,51
19011,89245ffc8314,business,EU-East,149680.85,2018-10-20,31
19012,5d52f39c7df3,savings,US-East,139352.41,2018-03-22,52
19013,3447d7ae2863,business,US-East,235646.48,2019-02-22,30
19014,6561d5de8a9a,business,US-East,11060.65,2022-11-17,43
19015,d410d557ce63,savings,APAC,442497.46,2022-01-20,52
19016,e841aab5ebeb,business,EU-West,391730.16,2020-08-08,35
19017,d9d5a0d4daa9,savings,EU-West,126697.56,2018-07-18,26
19018,e5404c08614c,business,US-Central,486607.25,2021-07-01,27
19019,d021cd8d96f2,savings,APAC,417160.86,2018-06-05,44
19020,62e604678b03,business,EU-East,73095.13,2020-05-08,29
19021,2ab7c477eb56,savings,US-West,25688.13,2022-03-17,74
19022,6ffe8d32dae3,checking,APAC,420625.18,2020-09-16,71
19023,99db50b9c872,savings,US-East,493122.0,2019-05-06,31
19024,41f20c1e8678,business,US-Central,392751.73,2019-08-01,78
19025,0ae3bda0580c,savings,US-Central,267847.24,2020-05-06,80
19026,51c17858913b,business,EU-East,1895.5,2021-08-24,21
19027,de02077c67c8,business,EU-East,238857.58,2021-12-25,55
19028,3dcc777c623e,checking,EU-West,172805.01,2021-04-25,68
19029,51236ca2db5c,checking,EU-West,441443.44,2021-03-03,63
19030,0bcd4563e666,savings,US-Central,95485.36,2020-11-01,22
19031,4458654c2fc1,savings,US-Central,28325.85,2020-02-19,75
19032,916245ea4c20,savings,US-Central,269742.62,2019-04-15,43
19033,229e1e26f9f3,business,US-East,316612.96,2020-06-11,80
19034,efebb4ece192,savings,US-East,203755.75,2020-06-30,33
19035,4c47417d01b2,checking,US-Central,255320.6,2018-04-25,27
19036,d148658da2c0,business,US-East,106024.65,2021-03-18,73
19037,6b4bd75ed264,checking,US-West,358156.29,2019-01-10,27
19038,6f6cfbe30227,business,US-Central,240109.1,2022-01-26,28
19039,9c0cac9652b6,savings,US-West,156430.29,2019-01-07,36
19040,4409a8d06e0e,checking,US-East,158355.89,2020-12-23,68
19041,cbb445a133a3,business,US-West,284651.07,2018-12-21,20
19042,439f4d2075b8,checking,US-East,244344.58,2022-11-22,42
19043,cfcdbc7d878d,savings,US-East,427507.63,2021-01-02,40
19044,d01af06a499d,checking,APAC,433061.23,2022-08-25,40
19045,bd755dab209a,business,APAC,39000.44,2019-06-26,77
19046,0f18ce067745,savings,APAC,273884.89,2022-07-29,45
19047,01afab721e9c,checking,APAC,29222.34,2021-02-21,39
19048,e154e636c1e6,checking,US-East,133752.52,2020-03-29,47
19049,07a1cd382996,checking,APAC,51469.63,2020-08-03,31
19050,2594e10eadcd,business,US-West,362065.04,2020-11-16,64
19051,e1c7ca6c2ade,savings,EU-West,101547.42,2019-09-13,52
19052,8c1c88bc1419,checking,US-East,392353.17,2019-11-14,23
19053,912cbeb30db1,checking,EU-West,424956.83,2018-04-17,56
19054,04ae7c5f1c7e,business,US-West,27542.8,2021-12-19,48
19055,a07f3254cdfa,savings,EU-West,239131.18,2018-03-20,64
19056,cfe81873c8a5,business,EU-West,187093.65,2018-10-30,32
19057,108461266f53,business,US-Central,210014.66,2019-03-17,46
19058,bbdfdbc3d459,checking,EU-East,152730.68,2019-02-04,19
19059,e9cd05ae171b,checking,APAC,496710.2,2018-09-06,71
19060,83071c5e24b1,business,APAC,403930.14,2022-12-06,39
19061,a89501221b53,business,EU-West,350529.39,2019-01-14,73
19062,951fa02eeb64,checking,US-West,250310.71,2021-07-23,34
19063,841c3fac9124,business,US-West,478599.1,2020-10-18,55
19064,0b0cce924094,business,EU-West,24782.88,2022-10-06,70
19065,a2f310deac52,checking,EU-West,311609.51,2021-12-27,52
19066,31d003c528b7,checking,US-West,327916.25,2020-09-20,63
19067,2259d7fe3eb1,business,APAC,41937.57,2019-01-20,42
19068,045e5ff35da2,savings,APAC,178702.17,2021-05-28,46
19069,9a34165a5f9b,checking,APAC,256927.85,2021-02-22,44
19070,95ce2701bfc7,business,US-Central,456553.86,2022-10-17,53
19071,49b863909a64,business,US-East,314519.69,2021-05-28,71
19072,00deae3fcc2b,savings,EU-West,353285.38,2019-11-03,59
19073,8651829942ae,checking,US-West,259855.57,2019-12-06,47
19074,823c86ccf5a1,checking,APAC,123898.87,2019-12-02,69
19075,f8f392fa08bf,savings,EU-East,277885.06,2021-09-22,21
19076,4ed3b58c5265,checking,US-West,449256.55,2018-05-17,39
19077,4dd38eb94aae,business,APAC,432530.62,2020-03-26,51
19078,3f85c262d6ce,business,EU-East,369363.55,2018-12-08,62
19079,b654c4fcbe19,business,EU-East,304221.93,2020-05-17,46
19080,58f1373404b8,checking,US-Central,216970.07,2022-05-06,74
19081,7fc5749a103b,business,EU-East,197419.8,2021-03-21,69
19082,a7b8f0681f40,checking,US-West,491613.43,2021-07-20,47
19083,96080c1b4aab,savings,US-East,434119.44,2019-11-22,41
19084,ec84e717c79a,checking,EU-East,316835.47,2020-01-05,66
19085,7f4f84df78a4,business,US-Central,1517.57,2019-06-21,43
19086,62bd642faca7,checking,EU-East,299019.7,2022-06-28,38
19087,1227ab1158fd,savings,US-Central,443695.26,2019-10-25,48
19088,3bee627bf925,checking,EU-East,362317.22,2021-03-04,48
19089,3a713fc718c7,business,US-West,493660.16,2018-01-14,65
19090,cd2b5835bac7,business,EU-East,464152.5,2020-04-06,78
19091,e7af7f0796f5,checking,APAC,45256.02,2018-09-13,63
19092,9a53f0cc41d6,savings,EU-East,432653.33,2021-01-10,39
19093,c755776ea82d,checking,EU-East,317268.26,2019-03-25,62
19094,6965eb2178e8,checking,EU-East,184988.22,2022-05-20,61
19095,bd6d25d19dd4,business,EU-West,416411.2,2021-01-13,40
19096,93964f50f637,checking,EU-East,172564.86,2022-08-21,59
19097,11e9cacd4356,savings,EU-West,447799.67,2018-09-26,21
19098,5e3343967e82,business,US-East,24774.48,2022-10-12,20
19099,811701fb194f,checking,APAC,273484.95,2018-03-17,25
19100,ca27e8cd4919,savings,US-Central,451897.86,2018-02-21,29
19101,488cfc5e2112,business,APAC,24062.19,2020-06-06,70
19102,ca16384e8cbb,checking,US-East,111802.09,2021-06-20,26
19103,60a3ef53d5bc,checking,EU-West,333865.19,2020-12-14,27
19104,8c110ce7c8b2,business,EU-East,342735.88,2021-05-02,37
19105,0f38c0653ec7,business,APAC,140726.6,2022-07-13,46
19106,e1c2b91971e6,savings,US-West,489834.7,2019-06-06,43
19107,100b558d3a44,business,EU-West,142325.93,2022-05-24,49
19108,784d55b244d1,checking,EU-East,194847.58,2020-02-29,58
19109,5dc530e7af5d,business,EU-West,433719.05,2018-06-29,34
19110,5c6cdbf73bac,business,US-Central,157159.68,2019-11-18,37
19111,af8fbdc2700a,savings,US-East,208007.62,2022-05-21,20
19112,943dfc4b17ca,savings,EU-East,27050.71,2021-07-18,37
19113,2203b00d21cf,savings,US-East,470429.52,2018-01-10,55
19114,e92849cabe0d,business,EU-East,383850.21,2020-12-06,49
19115,6fbadc367ef4,checking,US-East,40430.98,2021-03-06,63
19116,d9aa3e37f0ba,checking,US-East,450030.93,2020-05-23,79
19117,56d71f53bbc6,business,EU-West,116718.13,2020-10-24,35
19118,55d62be13deb,business,US-East,329939.85,2019-10-19,32
19119,8beac5ec1e30,checking,US-East,185312.02,2022-02-27,31
19120,869bd1d0928c,checking,APAC,356350.45,2020-01-17,30
19121,7a834fb7081a,checking,US-West,17355.59,2022-04-04,58
19122,3d80be43b425,checking,US-West,341468.5,2021-10-12,76
19123,25d9425cd1bc,business,US-Central,303250.59,2022-08-15,33
19124,5d9d57561424,checking,EU-East,26160.28,2021-05-02,18
19125,e8a3799e3f1d,checking,US-East,65403.14,2022-02-19,35
19126,c69b351e97b6,checking,US-East,406910.09,2022-03-22,49
19127,381dc548b652,checking,US-Central,493790.69,2018-10-15,34
19128,fcd521b09b89,business,EU-West,243439.28,2020-03-16,77
19129,d429f9010c5e,business,EU-East,324468.22,2021-12-03,28
19130,9d77309e9370,savings,EU-East,415610.46,2022-04-15,78
19131,a91d633ea47c,checking,EU-East,451420.48,2021-04-19,28
19132,6dfa6ea945f1,business,US-East,404725.19,2020-04-06,38
19133,c861b1a64392,checking,US-West,271405.4,2019-06-23,55
19134,685e2427f59c,business,EU-West,304357.36,2018-06-13,50
19135,c4bb2a7894d1,checking,APAC,139986.77,2021-01-27,73
19136,c84c504d132a,checking,EU-East,274283.75,2021-11-18,79
19137,60c81052c1da,savings,US-East,324918.88,2018-05-18,25
19138,7088f689760d,business,US-East,465751.39,2020-02-06,64
19139,22805215d84a,savings,US-East,389781.01,2020-08-11,37
19140,ee81ace0b7c7,savings,US-West,475263.79,2022-03-14,60
19141,a2ecf9d42ac9,savings,APAC,367313.01,2019-06-16,76
19142,02e48e663871,checking,US-East,410019.85,2022-10-25,77
19143,bc6bdef51d69,business,APAC,108180.03,2020-08-13,68
19144,517f2878700c,checking,US-Central,181697.92,2021-03-04,18
19145,58dff607bd73,savings,APAC,354320.34,2019-12-25,59
19146,3474406aaa66,business,APAC,80098.35,2021-11-02,26
19147,637a27970e29,savings,EU-West,152389.34,2019-07-27,66
19148,6c554f9cfdd3,business,APAC,451444.23,2018-11-13,55
19149,4169a0f490b8,savings,US-West,352567.37,2022-08-17,28
19150,017340c06027,business,US-West,475758.54,2021-10-21,36
19151,b0645ad08636,business,US-East,392712.23,2018-10-07,77
19152,2670707cf2c8,checking,US-Central,76694.4,2021-03-04,58
19153,1058011008df,business,APAC,415229.69,2019-12-14,32
19154,b0e9c1ed7fd8,business,EU-East,285281.8,2018-12-27,30
19155,707347fef079,savings,EU-East,18883.35,2022-01-17,49
19156,f1a4c58d80f2,checking,US-Central,125319.78,2018-10-03,76
19157,4aeca01f4dca,savings,US-West,94137.55,2019-07-27,47
19158,af7a27966acf,business,APAC,471732.25,2020-11-28,68
19159,3c8965b03f92,savings,EU-East,109632.95,2019-08-03,38
19160,efab6952340f,savings,EU-East,330683.36,2018-01-17,53
19161,bf0936c341b4,savings,EU-East,358509.09,2020-09-25,27
19162,b02ed11378ca,savings,US-West,136409.3,2019-12-15,56
19163,25906d288fc5,savings,EU-East,473712.23,2018-11-15,48
19164,8e05e38dce19,savings,US-East,380073.21,2020-05-05,20
19165,a624ccda54c0,business,EU-West,286567.59,2022-03-27,34
19166,18dd4170f2ce,business,US-East,56943.68,2020-06-12,68
19167,e2f238b2e68e,savings,US-Central,332652.0,2020-04-17,64
19168,deb0aa28a6f3,business,EU-West,4933.8,2019-04-26,67
19169,48076021ea1e,savings,US-East,168920.1,2021-08-20,75
19170,53cbdd65d015,checking,APAC,22099.6,2020-01-19,40
19171,50425d83c01a,checking,EU-West,243839.69,2022-05-19,39
19172,933db3f06892,business,EU-West,41598.68,2020-08-20,27
19173,a2fe0eec1161,savings,APAC,341985.84,2019-05-02,79
19174,db6b29de6f22,savings,EU-West,191395.55,2022-09-23,43
19175,32a1240b21b0,checking,EU-East,42718.05,2021-06-08,74
19176,1f94548e33ef,savings,US-West,383173.23,2021-06-10,32
19177,e9b4b429382a,checking,US-Central,94267.22,2020-03-05,51
19178,14ffd4fae3fd,checking,US-East,438191.02,2020-06-08,21
19179,df111023a2db,business,APAC,105483.28,2018-09-03,60
19180,1d109920383e,business,US-East,337205.09,2022-12-05,67
19181,2c0b81d8ae6d,savings,APAC,278706.89,2022-04-19,79
19182,32dc8a8c5859,savings,EU-East,25475.21,2021-05-27,33
19183,bb40d42da51a,business,APAC,378420.74,2019-05-25,32
19184,5a6070fc8500,savings,US-Central,285842.16,2018-07-22,39
19185,7125e550dce6,savings,US-Central,449912.87,2020-12-29,54
19186,188670c41144,savings,US-East,161006.11,2018-06-09,68
19187,acc722f33ac4,checking,US-East,241523.89,2018-01-31,24
19188,572091c59d1e,savings,EU-West,20591.88,2022-01-20,20
19189,bb952f753c58,business,US-Central,257073.13,2021-06-22,28
19190,09fe73eaf491,savings,US-East,384766.88,2019-07-02,58
19191,0921914444ed,checking,EU-East,241305.71,2018-06-12,32
19192,3c6c0f30ba5b,checking,US-East,403768.69,2018-01-23,41
19193,dafe92f28f5b,checking,EU-East,192787.41,2022-10-15,52
19194,8030129e37b6,savings,APAC,435662.71,2018-06-21,66
19195,55080e938d18,business,US-East,4814.1,2021-04-10,76
19196,e44f422af09a,savings,US-Central,118622.5,2022-01-03,78
19197,e1f303959bdf,checking,EU-West,419966.91,2022-02-10,24
19198,ccc36a3e22fc,checking,US-Central,110003.3,2019-08-04,52
19199,a080e65fd568,business,US-West,128948.49,2018-10-20,35
19200,87727a4cd9cc,checking,EU-East,465011.5,2022-11-04,24
19201,6602f91bb378,checking,EU-East,148663.64,2020-02-07,20
19202,ded2dbdeef6a,checking,US-Central,15092.46,2022-05-17,48
19203,6e084434624f,checking,APAC,197560.02,2019-10-04,62
19204,a173687d7c24,savings,US-Central,345662.24,2020-03-24,65
19205,d63f96e70568,checking,US-East,111558.35,2019-03-19,63
19206,c7177224ad53,checking,EU-East,205079.7,2022-04-29,33
19207,4ef4bf02b99c,savings,US-Central,31330.19,2020-06-22,60
19208,900bcdd7cae5,checking,EU-East,380452.61,2021-07-07,29
19209,ca094a0bd0ba,business,US-Central,65450.6,2018-11-26,20
19210,9c65abda9bf6,checking,US-West,353964.6,2019-09-30,58
19211,487ad3cab9ec,savings,US-West,115975.56,2018-01-12,78
19212,92f7127f4ead,checking,US-Central,452593.8,2019-10-14,52
19213,d3d2c81f08e4,savings,EU-West,98106.03,2018-10-13,65
19214,03c9807d8323,savings,APAC,477230.11,2019-12-09,30
19215,3d4aff91111d,business,US-Central,211986.6,2022-02-11,38
19216,2150a0ddd1a7,business,EU-West,240443.82,2018-10-27,59
19217,a0981500abc5,savings,EU-East,299346.96,2021-10-07,51
19218,9397b7bef54d,savings,APAC,367347.93,2019-05-12,57
19219,f5627e7d1350,checking,EU-West,221181.64,2021-05-15,33
19220,3efce7a00700,savings,EU-West,7070.76,2020-08-13,28
19221,bf5288ad1f46,business,US-West,390313.93,2020-01-26,49
19222,cc145427adbc,savings,US-Central,224899.3,2018-11-24,36
19223,97e9022a6659,checking,US-Central,105104.76,2019-06-26,42
19224,1b400baae05b,checking,EU-East,390406.19,2020-03-22,20
19225,c664b1ed5e80,savings,EU-East,298724.73,2022-05-26,34
19226,8ba1aac3283f,business,US-East,279736.68,2018-01-11,23
19227,43f108e01940,savings,EU-East,212883.61,2022-11-11,52
19228,802c5ec9034f,checking,EU-West,271538.72,2020-07-30,79
19229,d17870d1b118,business,EU-East,148368.59,2022-02-17,42
19230,e4167cf46fd2,business,EU-East,334275.15,2018-06-27,75
19231,fa0f490df880,business,US-West,142886.52,2018-05-12,64
19232,22398387e158,business,US-East,361612.06,2019-02-09,73
19233,01428d568287,savings,US-Central,348736.72,2020-08-22,59
19234,1058c9a4bdfe,business,US-East,463724.37,2019-03-03,57
19235,c69889568b38,business,EU-East,257045.14,2019-02-13,57
19236,7b11e650d102,savings,US-West,227650.92,2020-01-15,77
19237,ae4a3d238784,checking,APAC,375990.04,2020-08-26,66
19238,9d97590e36da,business,EU-East,333788.65,2020-09-20,53
19239,c15ac4f58d77,checking,US-East,292921.94,2022-04-21,44
19240,1e9812380b38,checking,US-West,47646.79,2018-12-01,26
19241,bf6ea95be6aa,checking,APAC,420779.17,2018-07-30,29
19242,ddde39457fce,checking,US-Central,441736.22,2019-11-08,35
19243,52adfb3f46d9,savings,APAC,146854.34,2019-06-19,72
19244,8b02a6e54d06,checking,US-East,422499.11,2020-07-26,72
19245,616f30ddf068,business,US-East,480036.38,2022-08-05,38
19246,9b86c2328e5a,savings,EU-West,459726.06,2021-04-16,69
19247,a53b4a20482c,business,APAC,176551.95,2020-07-15,24
19248,9e8a2ee2ded7,checking,EU-East,95651.18,2018-09-11,40
19249,b71acfb87b7f,checking,US-East,291097.23,2019-05-07,68
19250,5236d89daaab,checking,US-West,289683.07,2020-04-04,55
19251,b5924745d021,savings,EU-West,237163.94,2020-09-24,56
19252,2258139babfc,savings,APAC,246475.43,2022-03-17,73
19253,b686dac337bc,checking,US-West,218897.23,2020-03-02,74
19254,a7c4c060b339,savings,US-Central,56528.14,2022-05-16,67
19255,aaca717ed748,business,EU-East,80072.56,2019-06-10,64
19256,54e8cca3c089,checking,US-East,30267.99,2022-07-23,54
19257,afbc638e899b,business,US-East,9859.69,2020-04-19,35
19258,16f04f22b429,business,US-East,399174.58,2018-06-23,33
19259,20438fa77139,savings,US-West,17684.53,2020-04-25,42
19260,4d93faf4a9dc,savings,US-East,3611.09,2022-08-24,28
19261,b6a88a24cdf3,checking,US-East,46051.8,2022-03-31,46
19262,69de4edc7576,savings,US-East,336874.98,2019-07-13,65
19263,a9cba559da27,business,EU-East,495691.96,2020-10-31,66
19264,6b69626f49ea,checking,US-Central,223392.99,2021-04-13,32
19265,4b530d17baaa,checking,US-East,39614.99,2018-05-25,19
19266,4f76306b4aa4,checking,US-East,115661.47,2020-04-11,65
19267,43d2b6cdd39d,savings,EU-East,236803.6,2020-12-23,48
19268,42264049c007,savings,US-East,87881.98,2018-03-31,35
19269,35596c0c1d87,savings,US-Central,58192.91,2019-11-02,41
19270,0a552efda753,checking,APAC,63792.53,2018-05-12,59
19271,1fcda683e54e,savings,EU-West,494538.23,2018-09-30,39
19272,4b4068b89e59,business,EU-East,13059.03,2018-03-29,48
19273,5beb6f1bd1a8,business,APAC,26843.88,2021-07-23,58
19274,6e8407fbcf7f,savings,EU-West,284544.42,2021-11-12,65
19275,9f40f345c7d0,business,APAC,365495.76,2019-08-28,35
19276,5627e1d19c4b,savings,EU-East,386005.97,2019-10-30,35
19277,b80ce88b69cc,checking,US-Central,315215.12,2020-10-04,40
19278,6cb16ffaf110,checking,US-East,23447.98,2018-05-30,73
19279,247c0f50c94a,savings,APAC,410265.61,2022-01-01,38
19280,a8874f5b6edc,checking,APAC,273642.19,2020-11-07,32
19281,02b4d900f6fd,savings,US-Central,217058.5,2022-07-26,50
19282,1485f9114712,savings,APAC,274260.98,2022-01-23,42
19283,864645b5ad72,savings,APAC,128460.85,2021-06-22,67
19284,15da0a0a820e,checking,US-West,225657.37,2019-04-14,57
19285,bd53db160a4f,checking,EU-West,363011.11,2018-07-18,37
19286,a8fbb06af510,savings,US-East,313220.76,2019-11-12,39
19287,7a6c6350a7d2,checking,US-East,186778.98,2018-05-11,20
19288,12e121ae5c71,business,US-West,387974.0,2019-07-04,40
19289,8fada0c3f7ff,business,EU-West,212601.6,2021-08-03,77
19290,0a929859abdd,business,US-West,444161.54,2022-03-29,39
19291,a291fb32be66,checking,US-West,386196.93,2019-09-19,77
19292,6f9ec2cf3d95,checking,US-East,142037.52,2021-12-22,45
19293,487cddce5941,savings,EU-West,281224.67,2018-03-14,78
19294,f10a6c82a727,business,APAC,142495.52,2018-06-05,79
19295,df38165cef3d,business,US-West,307987.33,2021-05-19,41
19296,3939761eb93b,business,EU-West,367170.73,2022-08-26,73
19297,a60ec990237f,savings,EU-West,204805.91,2022-11-11,40
19298,9c82e05e9c44,savings,US-Central,250010.7,2018-01-05,49
19299,bdd2618a5103,savings,APAC,168387.99,2019-06-26,23
19300,ebd09d738270,business,EU-West,239989.8,2019-05-19,26
19301,564552518ea5,savings,US-West,461199.89,2019-02-13,49
19302,0aaefeaf5d0a,business,EU-East,136008.15,2022-03-14,79
19303,09ffe06b4630,business,US-West,410591.76,2018-10-30,60
19304,e21ce87342de,checking,US-Central,315101.01,2019-08-30,48
19305,9a71373fd238,checking,EU-West,181130.75,2021-12-15,80
19306,0c137b37dcc1,checking,US-West,73250.67,2021-08-29,30
19307,bfc7eed71d90,checking,US-West,260411.39,2020-06-06,37
19308,7c9f97a226ad,checking,APAC,390057.92,2019-01-09,26
19309,4d2ea20270d5,savings,APAC,475712.26,2021-01-23,61
19310,ef5593e1f9f6,business,US-East,468765.95,2019-08-06,44
19311,fe2adb2ac5e9,savings,APAC,167687.29,2019-01-04,27
19312,5e698dfc2019,savings,US-West,64149.13,2021-03-31,71
19313,391bbcffd9af,savings,US-West,298766.92,2022-03-06,27
19314,8a4bd5a7a261,savings,US-Central,352139.41,2020-05-29,69
19315,a8406752016b,business,US-East,259796.03,2018-11-09,45
19316,9a4512817e47,checking,EU-West,174062.9,2021-10-19,72
19317,54d880bcc600,business,APAC,53058.26,2022-09-20,66
19318,9d40989a2b12,checking,US-East,383292.35,2021-08-29,45
19319,f3a6b4705cd2,checking,APAC,420436.06,2018-02-22,36
19320,6fd42fcdcc71,checking,US-West,213522.33,2022-01-18,30
19321,6a75f7747d12,checking,EU-East,70576.86,2020-05-09,51
19322,e39f4bfb50ee,savings,APAC,222130.71,2018-08-16,40
19323,8a94eda7e2e1,business,US-Central,291955.41,2021-11-29,48
19324,f6d80bb911e8,business,US-Central,395088.56,2020-01-02,69
