merchant_id,merchant_name,category,region
5437,Fleming-Russell,travel,EU-East
5438,Mcdonald Inc,crypto,EU-West
5439,Bartlett-Brewer,gaming,EU-East
5440,Buckley Ltd,crypto,APAC
5441,"Howard, Hernandez and Gonzales",retail,EU-West
5442,"Brown, Pennington and Richardson",online,EU-East
5443,"Stone, Riggs and Johnson",restaurant,US-Central
5444,Webb Ltd,restaurant,EU-East
5445,Lopez-Ford,restaurant,APAC
5446,"Turner, Ponce and Schwartz",restaurant,US-Central
5447,Hammond and Sons,restaurant,EU-East
5448,Rice-Burton,restaurant,APAC
5449,Snyder and Sons,online,US-Central
5450,Dean-Bell,online,EU-East
5451,Holmes Group,travel,APAC
5452,Knox Inc,online,US-East
5453,"Newman, Johnston and Welch",crypto,US-Central
5454,Bowers-Cooper,restaurant,US-West
5455,"Brooks, Gilbert and Wilcox",gaming,EU-East
5456,"Vega, Browning and Hernandez",travel,US-East
5457,Lyons and Sons,crypto,EU-East
5458,"Morrison, Thompson and Mitchell",crypto,US-East
5459,Vazquez-Clayton,utilities,US-Central
5460,Casey and Sons,retail,US-West
5461,Hunter Inc,crypto,US-Central
5462,Sanders-Solomon,grocery,EU-West
5463,"Cherry, Williams and Lopez",restaurant,US-East
5464,"Jimenez, Moyer and Duran",restaurant,US-Central
5465,Gallegos and Sons,utilities,EU-East
5466,Moore Inc,retail,US-East
5467,Newman-Farley,utilities,US-East
5468,"Walker, Estes and Byrd",crypto,US-West
5469,"Hayden, Mccarthy and Stuart",gaming,EU-East
5470,Wade-Wilkinson,utilities,US-East
5471,Leblanc-Gill,gaming,EU-East
5472,"Villarreal, Chan and Mendoza",grocery,EU-East
5473,Ramos-Baker,crypto,APAC
5474,Clark and Sons,crypto,APAC
5475,"Haas, Thomas and Martin",online,US-West
5476,"Romero, Walters and Webster",retail,US-Central
5477,King-Moore,travel,US-East
5478,"Mooney, Hodge and Knight",retail,EU-East
5479,"Cabrera, Ewing and Welch",travel,EU-West
5480,Brown-White,gaming,APAC
5481,"Haney, Morgan and Watson",gaming,US-Central
5482,Mccullough and Sons,restaurant,US-West
5483,"Tyler, Mendoza and Lindsey",utilities,APAC
5484,Wyatt Inc,travel,EU-West
5485,"Brown, Sanders and Mcguire",online,APAC
5486,Garcia-Young,retail,US-West
5487,Caldwell-Perez,crypto,APAC
5488,"Dodson, Barton and Delgado",restaurant,EU-East
5489,"Mueller, Beck and Perez",retail,US-West
5490,"Wells, Diaz and Brown",utilities,US-West
5491,"Hill, Alvarez and Ward",travel,US-West
5492,"Keller, Richardson and Patterson",online,US-East
5493,"Adams, Jones and Miranda",travel,APAC
5494,"Peterson, Patterson and Smith",online,US-East
5495,"Davis, Le and Vargas",travel,EU-East
5496,Garza Group,gaming,US-Central
5497,"Crawford, Ballard and Brown",restaurant,APAC
5498,Shepherd Inc,grocery,US-Central
5499,Jackson-Bray,restaurant,US-Central
5500,"Smith, Dean and Pearson",gaming,US-East
5501,Duncan Ltd,utilities,APAC
5502,Bullock-Oliver,restaurant,EU-West
5503,Patel-Holland,travel,EU-East
5504,Johnson-Friedman,crypto,US-East
5505,Lewis-Martin,grocery,EU-East
5506,Barry-Hall,utilities,US-West
5507,"Galloway, Lopez and Kim",retail,US-West
5508,Leonard-Johnson,online,US-West
5509,Dominguez-Maynard,restaurant,EU-East
5510,"Howell, Wong and Fisher",restaurant,US-West
5511,Pittman and Sons,gaming,APAC
5512,"Cohen, Mccullough and Wolfe",utilities,US-Central
5513,Harris-Morrison,gaming,US-Central
5514,"Carrillo, Murphy and Lopez",restaurant,US-East
5515,"Powers, Floyd and Walsh",gaming,EU-East
5516,Bell Inc,utilities,EU-East
5517,Tucker-Gray,travel,EU-East
5518,Hart-Bryant,gaming,US-Central
5519,Castillo-Dawson,gaming,US-East
5520,Foster-Parker,grocery,US-West
5521,"Farmer, Crawford and Evans",utilities,EU-West
5522,Watkins-Mclean,utilities,EU-East
5523,Zamora-Simmons,grocery,EU-East
5524,Scott LLC,crypto,US-East
5525,Edwards-Walker,online,US-West
5526,Proctor-Cunningham,travel,EU-East
5527,"Lopez, Marshall and Miller",travel,EU-East
5528,"Cunningham, Howard and Hudson",online,APAC
5529,Walker-Harris,travel,EU-East
5530,"Watson, Owens and Smith",retail,US-West
5531,Bailey-Martin,restaurant,US-East
5532,Ford Ltd,utilities,APAC
5533,Simmons and Sons,crypto,EU-East
5534,Castaneda PLC,travel,US-West
5535,Hendricks-Oliver,retail,US-East
5536,"Pittman, Hines and Carr",gaming,US-West
5537,Livingston-Gutierrez,gaming,US-East
5538,Wright-Compton,crypto,EU-East
5539,Baxter-Mcmahon,crypto,US-West
5540,Mcgee-Parker,restaurant,EU-East
5541,Floyd-Conner,online,US-East
5542,Salazar-Foster,online,US-West
5543,"Chapman, Mullins and Sanchez",restaurant,US-East
5544,"Duffy, Green and Lane",utilities,EU-East
5545,Perez-Ibarra,retail,EU-West
5546,Baker-Fox,travel,US-Central
5547,"Copeland, Lyons and Jackson",utilities,US-West
5548,"Fisher, Jacobs and Woods",grocery,US-Central
5549,Mcneil Ltd,grocery,US-West
5550,"Day, Khan and Aguilar",gaming,APAC
5551,Garcia-Moore,utilities,EU-West
5552,Cuevas PLC,travel,APAC
5553,Anderson-Vazquez,restaurant,US-West
5554,Murphy-Lam,restaurant,EU-East
5555,"Bailey, Mitchell and Mckinney",retail,EU-West
5556,"Anderson, Strickland and Johnson",crypto,US-East
5557,"Reynolds, Torres and Hickman",restaurant,APAC
5558,"Brown, Johnson and Merritt",restaurant,US-Central
5559,Rodriguez-Maxwell,grocery,US-Central
5560,Gross Group,restaurant,EU-West
5561,Garrison-Lin,online,US-West
5562,"Mann, Myers and Rivera",restaurant,US-Central
5563,Burton-Franco,grocery,EU-East
5564,Peters Group,utilities,APAC
5565,Livingston PLC,crypto,EU-East
5566,Blackburn LLC,grocery,EU-East
5567,"Ward, Evans and Green",crypto,US-Central
5568,Sanders-Walker,crypto,EU-East
5569,"Watson, Dyer and Phillips",travel,EU-East
5570,Cantu Ltd,crypto,EU-East
5571,Collins LLC,utilities,US-East
5572,"Rodriguez, Turner and Alvarado",retail,US-West
5573,"Riley, Gordon and Steele",gaming,EU-East
5574,"Foster, Underwood and Guerra",restaurant,EU-West
5575,Page-Prince,utilities,US-Central
5576,"Dalton, James and Aguilar",utilities,US-West
5577,Lucas Group,online,US-West
5578,Small-Brown,travel,US-Central
5579,Lopez-Johnson,crypto,APAC
5580,Skinner Inc,restaurant,EU-West
5581,Martin PLC,online,US-Central
5582,"Blackburn, Henderson and Morgan",restaurant,US-West
5583,Walton-Blair,travel,EU-West
5584,"Mcknight, Hanson and Hall",online,EU-East
5585,Berry-Rodriguez,travel,EU-West
5586,Rich and Sons,online,US-Central
5587,Mcdonald-Jones,gaming,US-Central
5588,"Martinez, Santana and Logan",online,US-West
5589,Cantu-Smith,travel,US-Central
5590,Thomas-Mendoza,travel,US-West
5591,"Reed, Cervantes and Wright",gaming,APAC
5592,"Brown, Ramirez and Wood",utilities,EU-East
5593,Cabrera-Jackson,grocery,US-East
5594,Robinson Ltd,restaurant,US-West
5595,Ellis-Potts,utilities,APAC
5596,"Pacheco, Robles and Lowery",gaming,US-East
5597,Rosario Ltd,travel,APAC
5598,Hendricks-Green,crypto,US-Central
5599,"Ford, Parsons and Garcia",travel,APAC
5600,May-Vazquez,crypto,APAC
5601,Summers-Gutierrez,retail,US-Central
5602,"Buchanan, Burke and Atkins",restaurant,US-West
5603,Williams-Ward,grocery,US-East
5604,"Perez, Brennan and Alexander",gaming,US-Central
5605,"Harrison, Hernandez and Wagner",retail,EU-East
5606,"Williams, Sosa and Casey",utilities,EU-West
5607,Cruz-Chang,online,US-West
5608,Marquez-Melendez,crypto,US-West
5609,"Stevenson, Valentine and Washington",utilities,US-West
5610,"Lopez, Berry and Shepard",restaurant,US-East
5611,Krause Inc,gaming,EU-West
5612,"Ellis, Palmer and Young",online,EU-West
5613,Haas-Tran,restaurant,US-East
5614,"Mendez, Caldwell and Macdonald",grocery,EU-East
5615,Gibson Inc,travel,US-West
5616,Carter-Johnson,grocery,US-East
5617,"Cantu, George and Gomez",crypto,APAC
5618,"Bonilla, Williamson and Benson",travel,US-East
5619,Goodman-Wright,utilities,APAC
5620,"Gibson, Martin and Ward",retail,US-West
5621,Hernandez-Rodriguez,crypto,EU-West
5622,Bennett LLC,grocery,US-Central
5623,"Cochran, Garza and Lucas",restaurant,US-East
5624,Stout Ltd,restaurant,EU-East
5625,"Smith, Ryan and Gonzalez",grocery,APAC
5626,Phillips-Ramos,online,EU-West
5627,Romero-Carpenter,restaurant,APAC
5628,Smith-Marshall,utilities,US-West
5629,"Vega, Cannon and Cohen",utilities,US-East
5630,Salazar LLC,restaurant,APAC
5631,Scott-Miles,travel,EU-East
5632,"Clark, Meza and Harper",online,APAC
5633,Gutierrez-Adams,travel,US-East
5634,Morse-Wells,crypto,US-West
5635,"Hernandez, Barnes and Blackwell",online,APAC
5636,Daniels-Thomas,online,US-West
5637,"Anderson, Valdez and Armstrong",restaurant,APAC
5638,Stewart-Ortega,online,APAC
5639,"Morales, Graham and Ford",gaming,US-Central
5640,"Burnett, Brewer and Jackson",grocery,APAC
5641,"Sharp, Beck and Finley",travel,EU-West
5642,Reynolds Inc,gaming,US-East
5643,Alvarado-Hanson,gaming,APAC
5644,Lucas PLC,travel,EU-West
5645,Davis-Harris,utilities,EU-West
5646,"York, Walker and Foley",online,EU-East
5647,Fuentes Inc,travel,APAC
5648,Jefferson Inc,online,EU-West
5649,Casey LLC,crypto,US-East
5650,"Phillips, Bates and Stephenson",utilities,APAC
5651,"Watson, Hernandez and Graham",crypto,US-Central
5652,Nichols-Esparza,grocery,APAC
5653,English-Garcia,restaurant,APAC
5654,"Rodriguez, Murphy and Hawkins",utilities,US-East
5655,Hood Ltd,online,APAC
5656,Hudson PLC,restaurant,EU-West
5657,Ramos-Warren,retail,EU-West
5658,Decker PLC,online,US-West
5659,Parsons-Moyer,travel,EU-West
5660,"Morales, Bautista and Ross",gaming,APAC
5661,Hampton-Wilson,gaming,US-East
5662,Ramsey-Robinson,utilities,US-Central
5663,"White, Bishop and Espinoza",online,APAC
5664,Stokes-White,grocery,APAC
5665,"Brown, Mitchell and Carr",retail,US-Central
5666,"Robinson, Kaufman and Campbell",travel,EU-West
5667,Pace-Stark,restaurant,US-Central
5668,"Barton, Graves and Rodriguez",travel,US-West
5669,Huffman-Griffin,travel,US-West
5670,Chapman-Wheeler,gaming,EU-West
5671,"Ramirez, Vazquez and Davis",retail,US-West
5672,Palmer and Sons,travel,APAC
5673,Moss Inc,grocery,EU-East
5674,Ortiz-Mclaughlin,restaurant,US-West
5675,"Jackson, Smith and Smith",gaming,EU-East
5676,Adkins PLC,online,EU-West
5677,Lee-Foster,utilities,US-West
5678,Nguyen and Sons,gaming,EU-West
5679,Sanchez-Moreno,gaming,EU-West
5680,Pierce Inc,restaurant,EU-East
5681,Tran-Martin,restaurant,EU-West
5682,Kirby-Gilbert,restaurant,US-East
5683,"Osborne, Saunders and Brown",online,US-East
5684,Sanders-Terry,travel,US-East
5685,Carson Group,crypto,US-Central
5686,"Haney, Clark and Wiggins",retail,US-Central
5687,"Orozco, Nunez and Andrade",restaurant,EU-West
5688,Lewis Group,travel,US-Central
5689,Mccullough-Miller,online,US-Central
5690,Reid-Ware,restaurant,US-East
5691,"Gentry, Brady and Tate",online,US-West
5692,"Lynch, Garcia and Fernandez",crypto,EU-East
5693,"Simon, Walker and Hurst",travel,US-West
5694,Mclaughlin-Chandler,crypto,EU-West
5695,Rice LLC,online,APAC
5696,"Pace, Doyle and Graves",online,US-West
5697,Cisneros-Olson,online,APAC
5698,"Cummings, Petersen and Jackson",grocery,US-Central
5699,"Nolan, Medina and Garcia",online,US-West
5700,"Li, Wright and Jones",retail,US-East
5701,Mcdonald Group,retail,US-West
5702,Wilson-Hull,travel,EU-East
5703,"Rodriguez, Booker and Barnes",travel,APAC
5704,"Day, Weaver and Evans",restaurant,US-East
5705,"Jimenez, Navarro and Smith",grocery,US-East
5706,"Short, Hernandez and Myers",utilities,US-Central
5707,Dominguez-Short,restaurant,US-West
5708,"Cruz, Jackson and Kane",travel,US-East
5709,"Gallegos, Taylor and West",crypto,US-East
5710,Jensen-Watkins,restaurant,EU-East
5711,"Nelson, Graham and Fields",retail,US-East
5712,Rojas-Tanner,online,US-Central
5713,"Hensley, Johnson and Adams",grocery,APAC
5714,Thomas-Williamson,grocery,APAC
5715,Garza-Shea,gaming,US-Central
5716,"Sanders, Smith and Smith",online,APAC
5717,"Ellis, Parks and Jimenez",utilities,APAC
5718,"Bell, Williamson and Duncan",gaming,EU-East
5719,Hill-Mckay,travel,EU-East
5720,Lang PLC,gaming,APAC
5721,Rodriguez-Murray,online,EU-West
5722,Combs-Stone,restaurant,EU-East
5723,"Cooper, Ross and Perkins",grocery,US-East
5724,"Rodriguez, James and Frank",gaming,US-East
5725,"Johnson, Roberts and Smith",online,US-West
5726,"Jackson, Bowman and Drake",restaurant,US-Central
5727,Murphy and Sons,online,US-East
5728,Houston Inc,gaming,US-Central
5729,Ross Group,gaming,EU-East
5730,Sanders LLC,utilities,EU-East
5731,"Guzman, Brown and Larsen",travel,US-West
5732,Nelson LLC,gaming,US-West
5733,Meyer-Carrillo,retail,US-Central
5734,Hawkins PLC,grocery,US-Central
5735,"Peters, Golden and Ballard",utilities,US-Central
5736,Olson-Estrada,restaurant,US-East
5737,"Arnold, Montgomery and Doyle",utilities,US-West
5738,Whitaker-Paul,crypto,US-East
5739,Herman-Williams,travel,US-East
5740,"Myers, Shelton and Garcia",utilities,US-Central
5741,"Kelly, Harris and Pruitt",restaurant,EU-East
5742,Hughes-Davis,retail,EU-West
5743,Saunders-Lee,utilities,EU-East
5744,Irwin-Ortega,utilities,APAC
5745,Reynolds-Hudson,retail,US-East
5746,"Juarez, Sloan and Gaines",online,EU-West
5747,"Wilson, Kennedy and Perry",gaming,US-West
5748,"Lara, Johnson and Welch",retail,APAC
5749,Patterson Ltd,retail,EU-East
5750,Turner-Novak,online,US-Central
5751,Guzman Inc,grocery,US-West
5752,Webb-Ortega,grocery,US-Central
5753,Hansen-Hickman,gaming,EU-East
5754,Martin-Case,gaming,US-East
5755,Thomas-Strickland,utilities,US-West
5756,"Harper, Brennan and Taylor",crypto,EU-West
5757,Tate-Lopez,grocery,US-West
5758,Young-Frederick,travel,EU-East
5759,"Keller, Gonzales and Johnson",travel,EU-West
5760,Parker-Lester,travel,US-West
5761,Weaver-Cohen,travel,US-Central
5762,Watson-Walker,crypto,US-West
5763,Nguyen-Davis,gaming,US-Central
5764,Robinson-Martin,travel,EU-East
5765,"Brown, Figueroa and Foster",travel,EU-East
5766,"Lopez, Davis and Melton",crypto,US-Central
5767,"Maxwell, Young and Maxwell",restaurant,APAC
5768,Schultz Group,travel,US-Central
5769,Moore-Barton,grocery,US-Central
5770,"Day, Dennis and Williamson",grocery,US-West
5771,"Morris, Leonard and Spencer",gaming,US-Central
5772,Jackson-Skinner,travel,US-Central
5773,Marquez LLC,retail,US-East
5774,Burns-Mendez,retail,EU-West
5775,Jones-Rogers,restaurant,US-Central
5776,Cox PLC,retail,US-Central
5777,Adams-Hall,online,US-West
5778,Fowler-Kelly,gaming,APAC
5779,Evans PLC,online,US-East
5780,"Paul, Oconnor and Rodriguez",utilities,APAC
5781,Wilson-Carpenter,retail,EU-West
5782,"Shaffer, Duncan and Gonzalez",restaurant,EU-West
5783,Boone-Morrison,gaming,APAC
5784,"Ferguson, Walker and Martinez",restaurant,US-Central
5785,"Harris, Petersen and Boyd",crypto,APAC
5786,"Baird, Simmons and Johnson",retail,US-East
5787,Hunter-Preston,utilities,APAC
5788,"Jones, Bauer and Castillo",utilities,APAC
5789,Gonzalez-Mitchell,online,US-West
5790,"Graham, Stewart and Brown",online,US-Central
5791,Ortiz-Decker,travel,US-Central
5792,House Ltd,restaurant,US-East
5793,Webb PLC,gaming,US-East
5794,Kelly Ltd,grocery,US-West
5795,Lopez-Ramirez,crypto,US-Central
5796,Crawford-Moss,grocery,US-West
5797,Newton-Mahoney,grocery,US-West
5798,"Lamb, Chapman and Brown",utilities,EU-West
5799,Walker-Cervantes,crypto,EU-East
5800,Matthews PLC,crypto,US-West
5801,Oneal-Soto,gaming,US-East
5802,Green-Escobar,online,US-West
5803,Lynch PLC,grocery,US-East
5804,"Tyler, Norris and Rodriguez",online,APAC
5805,"Larson, Peterson and Perez",online,US-East
5806,Schmidt and Sons,grocery,EU-East
5807,"Fletcher, Martin and Padilla",retail,APAC
5808,"Wheeler, Alvarado and Roberts",grocery,EU-West
5809,Fitzgerald-Robertson,travel,US-West
5810,"Evans, Potter and Santana",online,APAC
5811,"Gilbert, Ellis and Wood",travel,EU-West
5812,Hoffman LLC,travel,APAC
5813,Murphy-Mckinney,retail,EU-West
5814,Webster-Martinez,retail,US-West
5815,"Harmon, Kirby and Williams",grocery,US-Central
5816,"Ford, Ryan and Guerrero",travel,APAC
5817,"Singleton, Roberson and Wilkins",grocery,APAC
5818,Rice-Lopez,grocery,EU-East
5819,"Solomon, Hayes and Miller",gaming,APAC
5820,Howe PLC,grocery,US-West
5821,"Evans, Sheppard and Schaefer",restaurant,APAC
5822,Tyler and Sons,retail,EU-East
5823,Crawford-Russo,restaurant,US-East
5824,"Cooley, Hendrix and Garcia",gaming,US-Central
5825,Barber Ltd,utilities,EU-East
5826,Walton-Sweeney,crypto,EU-West
5827,Rowe PLC,grocery,US-East
5828,Lynch Group,crypto,US-Central
5829,"Miller, Landry and Rogers",grocery,EU-West
5830,"Norton, Douglas and Delacruz",restaurant,APAC
5831,"Berry, Singleton and Whitaker",restaurant,EU-East
5832,Hernandez-Hensley,restaurant,US-Central
5833,Richards-Walker,utilities,EU-East
5834,Davis-Calderon,gaming,US-West
5835,Garner-Ryan,crypto,EU-East
5836,Webster Group,retail,US-East
5837,"Smith, Huff and Flores",online,APAC
5838,Nunez Inc,online,US-Central
5839,"Garner, Martinez and Allen",online,EU-East
5840,"Miller, Wright and Mathews",retail,US-West
5841,Farrell Group,travel,EU-West
5842,Taylor-Cline,grocery,APAC
5843,Martinez-Cummings,online,US-Central
5844,"Murphy, Nichols and Garcia",crypto,US-East
5845,"Love, Williams and Murphy",retail,EU-West
5846,Evans Ltd,grocery,US-East
5847,Clark-Jones,online,US-West
5848,Cantu-Pope,online,US-West
5849,"Crawford, Gray and Morales",crypto,EU-West
5850,Miller-Vaughn,utilities,US-Central
5851,"Le, Morales and Sanchez",travel,EU-East
5852,Allen-Montgomery,travel,EU-West
5853,"Smith, Cook and Morris",gaming,EU-East
5854,Davis-Chen,restaurant,EU-East
5855,Cole-Sanchez,utilities,APAC
5856,"Cook, Cruz and Bennett",grocery,US-East
5857,"Freeman, Lopez and Reed",restaurant,US-West
5858,Long Ltd,crypto,US-East
5859,"Williams, Anderson and Romero",gaming,EU-East
5860,Ruiz and Sons,travel,US-West
5861,Johnson-Moore,online,US-Central
5862,"Fisher, Cannon and Gray",restaurant,EU-East
5863,Thompson-Miller,crypto,APAC
5864,Scott-Montoya,gaming,US-Central
5865,"Gutierrez, Johnson and Garcia",gaming,EU-West
5866,"Murray, Rush and Walters",grocery,APAC
5867,Cook Ltd,gaming,US-East
5868,Ortiz-Baker,restaurant,US-East
5869,Richmond-Johnson,online,EU-West
5870,"Castro, Smith and Henry",travel,APAC
5871,Barnes-Henderson,travel,APAC
5872,"Brennan, Baker and Green",travel,US-Central
5873,Chavez-Rice,grocery,US-West
5874,"Hall, Stewart and Lewis",crypto,US-Central
5875,Johnston PLC,online,US-West
5876,Neal-Valencia,grocery,APAC
5877,"Dalton, Sims and Holt",online,EU-West
5878,"Herrera, Garrison and Mays",crypto,US-East
5879,"Gibson, Nelson and Flores",retail,EU-West
5880,Rodriguez-Mann,crypto,US-Central
5881,Medina-Orozco,retail,US-East
5882,Singleton Inc,gaming,US-East
5883,Adams-Gonzalez,online,EU-East
5884,"Faulkner, Shaffer and Moyer",retail,APAC
5885,Mccormick Group,crypto,EU-East
5886,Rowe-Cannon,restaurant,EU-East
5887,"Gordon, Mills and Brown",gaming,APAC
5888,Harris-Harrison,utilities,US-East
5889,"Burgess, Nixon and Walker",crypto,APAC
5890,Cole-Calderon,crypto,US-West
5891,"Smith, Gentry and Mcmahon",online,EU-West
5892,Lee-Petersen,retail,EU-East
5893,Costa-Lopez,gaming,US-East
5894,Cobb-Booker,crypto,US-Central
5895,Jones-Boone,retail,EU-West
5896,Kline PLC,retail,US-Central
5897,Ramsey LLC,travel,US-East
5898,Jones-Brown,retail,US-East
5899,"Simpson, Vargas and Padilla",travel,US-East
5900,Watson-Norman,online,US-Central
5901,"Day, Brown and Webb",gaming,US-West
5902,"Collins, Blevins and Mclean",restaurant,APAC
5903,Johnson-Cross,crypto,US-Central
5904,"Wells, Garner and Bird",online,APAC
5905,"Russell, White and Brooks",crypto,US-West
5906,Wilkinson-Leon,gaming,APAC
5907,"Brewer, Lewis and Barnes",gaming,US-East
5908,Ferguson PLC,gaming,US-West
5909,Fox-Garcia,grocery,US-Central
5910,Lewis-Wells,utilities,US-East
5911,Payne Group,travel,EU-West
5912,"Delgado, Brown and Conrad",gaming,EU-West
5913,"Taylor, Duncan and Gonzalez",utilities,EU-West
5914,"Silva, Smith and Marshall",grocery,EU-West
5915,"Edwards, Brown and Simpson",grocery,US-East
5916,Cook PLC,retail,US-Central
5917,Gilbert Inc,crypto,EU-West
5918,"Hayes, Martin and Rodriguez",travel,US-East
5919,"Hess, Knight and Paul",crypto,EU-West
5920,Wilkerson-Rios,retail,US-Central
5921,Thomas-Wilson,grocery,US-Central
5922,Stewart-Weeks,grocery,APAC
5923,Paul-Sparks,crypto,US-East
5924,Rodriguez-Jackson,grocery,US-East
5925,Scott-Sanchez,utilities,EU-West
5926,Lucero and Sons,restaurant,EU-West
5927,Malone LLC,restaurant,US-East
5928,Wong Inc,utilities,APAC
5929,Peterson and Sons,crypto,US-East
5930,"Nelson, Miller and Best",restaurant,US-West
5931,"Cross, Aguilar and Torres",retail,US-Central
5932,Salinas-Wells,restaurant,US-Central
5933,Craig Group,utilities,APAC
5934,"Garrett, Stewart and Walker",utilities,EU-East
5935,Ruiz Inc,online,US-Central
5936,"Owens, Cardenas and Cortez",online,APAC
5937,"Howard, Fernandez and Rodriguez",online,EU-East
5938,"Contreras, Flores and Conrad",utilities,US-East
5939,"Nielsen, Davis and Trujillo",utilities,APAC
5940,"Gilmore, Holder and Warner",restaurant,US-East
5941,"Obrien, Herrera and Gutierrez",retail,US-West
5942,Hawkins-Moody,online,US-East
5943,"Craig, Martinez and Ford",online,US-Central
5944,Velez PLC,gaming,APAC
5945,"Adams, Bryant and Johnson",restaurant,US-East
5946,"Hall, Nicholson and Grant",utilities,US-East
5947,Davila Inc,travel,EU-West
5948,"Johnson, Carter and Mathis",utilities,APAC
5949,"Barber, Rice and Colon",crypto,US-Central
5950,"Anderson, Gonzalez and Nguyen",travel,APAC
5951,"Kim, Cole and Sampson",retail,US-East
5952,"Moore, Walker and Sheppard",gaming,US-West
5953,Flores-Reynolds,retail,US-West
5954,Klein Inc,restaurant,US-West
5955,Paul Group,grocery,US-Central
5956,"Mcmillan, Hernandez and Smith",gaming,APAC
5957,Smith-Clark,online,US-East
5958,Dunn Group,grocery,EU-West
5959,Mcguire Ltd,restaurant,US-East
5960,"Mcknight, Chavez and Wheeler",utilities,US-West
5961,"Smith, Black and Armstrong",restaurant,APAC
5962,"Kidd, Martinez and Wilson",online,US-West
5963,Bradley-Figueroa,restaurant,EU-West
5964,Hoover and Sons,utilities,US-East
5965,"Simpson, Peck and Harmon",gaming,US-West
5966,"Nunez, Landry and Ray",gaming,APAC
5967,Singh-Williamson,gaming,US-West
5968,Smith-Pope,online,US-West
5969,Evans-Zhang,grocery,US-West
5970,Bender PLC,gaming,US-Central
5971,Castillo-Scott,online,APAC
5972,"Cabrera, Compton and Robertson",crypto,APAC
5973,"Robinson, Hamilton and Zamora",crypto,US-East
5974,"Conley, Benton and Miller",gaming,US-West
5975,Davis-Munoz,crypto,US-West
5976,"Wood, Green and Mason",restaurant,EU-West
5977,"Mccarty, Parker and Kaufman",restaurant,EU-East
5978,Fields Ltd,travel,US-East
5979,Farmer-Ramirez,gaming,US-West
5980,Johnson-Morris,utilities,US-East
5981,"Lawson, Wright and Perkins",restaurant,EU-East
5982,"Nelson, Sullivan and Alexander",travel,APAC
5983,"Brown, Brown and Taylor",crypto,US-East
5984,"Le, Patrick and Mccarthy",crypto,US-Central
5985,"Kent, Barker and Hernandez",gaming,APAC
5986,Delgado PLC,crypto,US-East
5987,Carlson-Wang,gaming,APAC
5988,"Eaton, Crawford and Barker",online,US-West
5989,Mcdonald LLC,restaurant,APAC
5990,"Maddox, Jenkins and Moore",travel,EU-East
5991,Arnold LLC,online,EU-East
5992,Mays-Fuller,retail,EU-East
5993,"Villegas, Reed and Smith",online,APAC
5994,"Cline, Sanders and Ware",utilities,EU-East
5995,Johnson-Miller,gaming,US-East
5996,"Allen, Thomas and Miller",travel,US-East
5997,Cummings Ltd,grocery,US-East
5998,"Moss, Schaefer and Simmons",crypto,EU-East
5999,Davis-Johnson,grocery,APAC
6000,Potts-Espinoza,crypto,APAC
6001,Jimenez Group,utilities,EU-West
6002,Walton-Walker,gaming,EU-West
6003,"Mcintyre, Molina and Collins",restaurant,EU-East
6004,"Williams, Hutchinson and Rios",gaming,APAC
6005,Good Group,restaurant,EU-West
6006,Christian LLC,restaurant,EU-East
6007,Bryan-Johnson,online,US-East
6008,"Davis, Young and Diaz",online,EU-East
6009,"Paul, Garrett and Harris",grocery,APAC
6010,"Parker, Bruce and Green",online,EU-West
6011,Grant-Henderson,restaurant,EU-West
6012,Kidd-Nichols,crypto,EU-East
6013,Bentley Inc,restaurant,US-Central
6014,"Shelton, Mckenzie and Barnett",retail,EU-West
6015,Long Inc,restaurant,APAC
6016,"Myers, Barnes and Lamb",gaming,US-East
6017,Frederick-Logan,crypto,EU-East
6018,Chase LLC,gaming,EU-West
6019,Huber PLC,online,APAC
6020,Henson-Ortiz,utilities,APAC
6021,"Ramos, Chase and Adams",online,EU-West
6022,"Carter, Mcdonald and Miller",utilities,US-East
6023,Proctor-Rodriguez,utilities,US-Central
6024,"Turner, Cunningham and Holder",online,EU-West
6025,Cain-Parker,restaurant,US-East
6026,Barber-Koch,utilities,US-East
6027,Kelley-Meza,online,US-West
6028,Bridges-Jacobs,retail,US-East
6029,Martin-Scott,online,US-West
6030,"Vazquez, Owen and Day",retail,APAC
6031,Miranda Inc,restaurant,EU-East
6032,"Page, Snyder and Gonzalez",gaming,EU-East
6033,"Miller, Thomas and Wright",utilities,US-Central
6034,"Patterson, Parker and Rogers",utilities,US-East
6035,"Mccormick, Mason and Shields",travel,US-West
6036,Ramsey PLC,gaming,US-East
6037,"Ramirez, Solis and Herrera",retail,US-West
6038,Sullivan-Cline,utilities,EU-East
6039,Kaiser and Sons,grocery,EU-East
6040,Gonzalez-Brady,restaurant,APAC
6041,Pham and Sons,crypto,EU-East
6042,Roy Inc,utilities,US-West
6043,"Morales, Collins and Manning",crypto,EU-West
6044,"Coleman, Colon and Allen",travel,EU-East
6045,"Brennan, Cruz and Archer",online,EU-East
6046,"Clayton, Dean and Gaines",travel,EU-East
6047,Mays and Sons,utilities,US-West
6048,Ellison-Wells,travel,EU-West
6049,Adkins-Lawrence,travel,EU-West
6050,Gill-Peters,travel,US-East
6051,Norman Inc,gaming,US-Central
6052,"Todd, Henson and Moore",crypto,US-East
6053,Sutton-Jensen,travel,US-East
6054,Bowen LLC,grocery,EU-East
6055,Perkins LLC,grocery,EU-West
6056,"Owens, Warren and Dillon",grocery,US-Central
